====================================
args:  Namespace(batch_size=50, encoder_layer=3, decoder_layer=4, d_layer=3, hidden_dim=32, noise_dim=15, dropout=0, opt='adam', seed=7777, data_dir='./datasets/Dataset_Dynamic_Trend_Preserve/County/train_test/', data_name='county_increasing_and_trough', opt_scheduler='step', opt_decay_step=80, opt_decay_rate=0.8, weight_decay=0, lr=0.001, epochs=500, ad_loss_weight=20, experiment_name='DT-VAE-GAN_county_increasing_and_trough', parent_dir='./experiments', dis_recon_loss_weight=0.8, recon_loss_weight=1.0)
====================================
[INFO] Using dataset: county_increasing_and_trough, Using device: cuda:0, Using seed: 7777
319, reconstruction_loss: -119.7356 kl_div: 34.8175, bce loss: 89.2992
320, reconstruction_loss: -117.4448 kl_div: 32.8678, bce loss: 89.2618
321, reconstruction_loss: -117.1233 kl_div: 31.6593, bce loss: 90.3739
322, reconstruction_loss: -122.6739 kl_div: 31.5626, bce loss: 90.5055
323, reconstruction_loss: -123.6260 kl_div: 29.4952, bce loss: 90.5333
324, reconstruction_loss: -118.5686 kl_div: 29.5848, bce loss: 90.3853
325, reconstruction_loss: -125.7008 kl_div: 31.2577, bce loss: 90.0901
326, reconstruction_loss: -118.4455 kl_div: 29.5840, bce loss: 90.0972
327, reconstruction_loss: -125.6242 kl_div: 29.3910, bce loss: 89.6369
328, reconstruction_loss: -117.8966 kl_div: 29.6297, bce loss: 89.6075
329, reconstruction_loss: -123.2500 kl_div: 31.6629, bce loss: 89.8415
330, reconstruction_loss: -122.1760 kl_div: 31.4241, bce loss: 89.5158
331, reconstruction_loss: -117.1041 kl_div: 31.8480, bce loss: 90.2647
332, reconstruction_loss: -119.3048 kl_div: 32.4299, bce loss: 89.5714
333, reconstruction_loss: -114.9805 kl_div: 32.0003, bce loss: 89.8602
334, reconstruction_loss: -119.7967 kl_div: 31.1438, bce loss: 89.9808
335, reconstruction_loss: -117.5202 kl_div: 30.8992, bce loss: 89.6067
336, reconstruction_loss: -120.1005 kl_div: 31.0371, bce loss: 89.8248
337, reconstruction_loss: -119.9354 kl_div: 30.0838, bce loss: 90.4445
338, reconstruction_loss: -123.2160 kl_div: 30.4469, bce loss: 90.4129
339, reconstruction_loss: -121.2553 kl_div: 29.9032, bce loss: 90.3453
340, reconstruction_loss: -121.9860 kl_div: 31.3511, bce loss: 90.1888
341, reconstruction_loss: -126.6011 kl_div: 34.1018, bce loss: 89.9339
342, reconstruction_loss: -120.9757 kl_div: 32.2866, bce loss: 89.9728
343, reconstruction_loss: -120.5284 kl_div: 31.3236, bce loss: 89.6174
344, reconstruction_loss: -119.5567 kl_div: 31.9683, bce loss: 90.2861
345, reconstruction_loss: -122.2390 kl_div: 32.5993, bce loss: 90.3648
346, reconstruction_loss: -121.5524 kl_div: 30.7242, bce loss: 90.3960
347, reconstruction_loss: -121.8686 kl_div: 32.4714, bce loss: 90.5287
348, reconstruction_loss: -123.9007 kl_div: 33.2922, bce loss: 90.4450
349, reconstruction_loss: -119.2661 kl_div: 33.3954, bce loss: 89.8542
350, reconstruction_loss: -121.6976 kl_div: 38.2206, bce loss: 89.2084
351, reconstruction_loss: -118.1004 kl_div: 35.3086, bce loss: 89.9341
352, reconstruction_loss: -119.3126 kl_div: 31.9281, bce loss: 90.7729
353, reconstruction_loss: -118.4624 kl_div: 30.9883, bce loss: 90.4587
354, reconstruction_loss: -122.2333 kl_div: 31.1612, bce loss: 89.9774
355, reconstruction_loss: -118.6956 kl_div: 30.3456, bce loss: 89.7173
356, reconstruction_loss: -119.8959 kl_div: 30.4132, bce loss: 90.3247
357, reconstruction_loss: -118.9510 kl_div: 32.7022, bce loss: 90.5206
358, reconstruction_loss: -123.7866 kl_div: 36.0712, bce loss: 90.5692
359, reconstruction_loss: -123.4871 kl_div: 33.4487, bce loss: 90.5064
360, reconstruction_loss: -120.9130 kl_div: 30.7101, bce loss: 90.4392
361, reconstruction_loss: -121.7449 kl_div: 29.9545, bce loss: 90.0989
362, reconstruction_loss: -119.2079 kl_div: 34.1065, bce loss: 89.3080
363, reconstruction_loss: -122.4907 kl_div: 35.7752, bce loss: 89.8274
364, reconstruction_loss: -118.1431 kl_div: 33.0976, bce loss: 90.6516
365, reconstruction_loss: -125.9148 kl_div: 32.6911, bce loss: 90.2527
366, reconstruction_loss: -118.3320 kl_div: 31.2172, bce loss: 90.0441
367, reconstruction_loss: -121.1624 kl_div: 30.2504, bce loss: 90.0856
368, reconstruction_loss: -121.0486 kl_div: 29.8002, bce loss: 90.3502
369, reconstruction_loss: -122.3315 kl_div: 31.2016, bce loss: 90.6610
370, reconstruction_loss: -124.8145 kl_div: 34.7062, bce loss: 90.6271
371, reconstruction_loss: -122.9508 kl_div: 34.3601, bce loss: 90.3833
372, reconstruction_loss: -116.2437 kl_div: 35.7611, bce loss: 89.4000
373, reconstruction_loss: -118.6516 kl_div: 46.3438, bce loss: 89.7957
374, reconstruction_loss: -117.2320 kl_div: 43.0586, bce loss: 90.5378
375, reconstruction_loss: -117.5937 kl_div: 36.3591, bce loss: 90.6953
376, reconstruction_loss: -117.4980 kl_div: 32.7679, bce loss: 90.3699
377, reconstruction_loss: -122.1804 kl_div: 32.5050, bce loss: 89.9959
378, reconstruction_loss: -120.3897 kl_div: 32.6819, bce loss: 89.7257
379, reconstruction_loss: -121.4845 kl_div: 32.4668, bce loss: 89.9209
380, reconstruction_loss: -117.8884 kl_div: 32.1637, bce loss: 90.5504
381, reconstruction_loss: -123.7661 kl_div: 32.7426, bce loss: 90.8699
382, reconstruction_loss: -121.4639 kl_div: 32.4181, bce loss: 90.9221
383, reconstruction_loss: -121.9612 kl_div: 32.4098, bce loss: 89.8242
384, reconstruction_loss: -120.7883 kl_div: 32.7562, bce loss: 89.3341
385, reconstruction_loss: -119.9427 kl_div: 33.0292, bce loss: 89.5305
386, reconstruction_loss: -118.2393 kl_div: 31.6714, bce loss: 90.3793
387, reconstruction_loss: -117.5145 kl_div: 32.9711, bce loss: 90.6943
388, reconstruction_loss: -123.3987 kl_div: 42.5938, bce loss: 91.0631
389, reconstruction_loss: -124.9831 kl_div: 43.9556, bce loss: 91.1059
390, reconstruction_loss: -122.2488 kl_div: 39.2178, bce loss: 90.5530
391, reconstruction_loss: -125.5345 kl_div: 34.2211, bce loss: 90.0582
392, reconstruction_loss: -118.4341 kl_div: 31.7357, bce loss: 89.6886
393, reconstruction_loss: -122.2192 kl_div: 31.4510, bce loss: 89.9237
394, reconstruction_loss: -116.0841 kl_div: 31.7787, bce loss: 90.9789
395, reconstruction_loss: -118.9412 kl_div: 33.0516, bce loss: 91.2369
396, reconstruction_loss: -119.5578 kl_div: 33.2713, bce loss: 91.1058
397, reconstruction_loss: -123.8529 kl_div: 33.5767, bce loss: 90.4372
398, reconstruction_loss: -116.7337 kl_div: 32.8289, bce loss: 89.8939
399, reconstruction_loss: -120.2250 kl_div: 31.6105, bce loss: 89.4521
400, reconstruction_loss: -119.7914 kl_div: 30.8098, bce loss: 89.8447
401, reconstruction_loss: -118.9749 kl_div: 30.2406, bce loss: 90.5824
402, reconstruction_loss: -119.0711 kl_div: 30.0743, bce loss: 91.1969
403, reconstruction_loss: -114.6662 kl_div: 29.7950, bce loss: 91.0841
404, reconstruction_loss: -119.9871 kl_div: 29.9233, bce loss: 90.3550
405, reconstruction_loss: -118.2703 kl_div: 30.5973, bce loss: 89.9092
406, reconstruction_loss: -119.3957 kl_div: 31.1708, bce loss: 89.5149
407, reconstruction_loss: -117.2668 kl_div: 31.6632, bce loss: 89.8187
408, reconstruction_loss: -118.8839 kl_div: 32.9997, bce loss: 90.4261
409, reconstruction_loss: -119.6603 kl_div: 32.8324, bce loss: 90.7187
410, reconstruction_loss: -120.9511 kl_div: 32.1840, bce loss: 90.9829
411, reconstruction_loss: -118.2521 kl_div: 31.2969, bce loss: 91.0063
412, reconstruction_loss: -122.0971 kl_div: 31.1614, bce loss: 90.9323
413, reconstruction_loss: -119.2640 kl_div: 31.2123, bce loss: 90.9497
414, reconstruction_loss: -124.8636 kl_div: 31.9664, bce loss: 90.6708
415, reconstruction_loss: -122.7212 kl_div: 31.7835, bce loss: 90.4014
416, reconstruction_loss: -123.4229 kl_div: 32.2799, bce loss: 90.0588
417, reconstruction_loss: -125.2623 kl_div: 31.5126, bce loss: 89.7715
418, reconstruction_loss: -119.0089 kl_div: 30.6919, bce loss: 89.6050
419, reconstruction_loss: -116.2655 kl_div: 29.8950, bce loss: 90.1687
420, reconstruction_loss: -117.7675 kl_div: 29.8262, bce loss: 90.7441
421, reconstruction_loss: -122.9387 kl_div: 29.2435, bce loss: 90.6415
422, reconstruction_loss: -120.3475 kl_div: 28.7996, bce loss: 90.9604
423, reconstruction_loss: -117.5260 kl_div: 29.5869, bce loss: 90.6035
424, reconstruction_loss: -125.8285 kl_div: 31.8845, bce loss: 90.3134
425, reconstruction_loss: -124.7122 kl_div: 31.6632, bce loss: 90.1304
426, reconstruction_loss: -125.1550 kl_div: 30.7442, bce loss: 89.7994
427, reconstruction_loss: -121.1897 kl_div: 30.5698, bce loss: 90.0059
428, reconstruction_loss: -119.2561 kl_div: 31.3044, bce loss: 90.3070
429, reconstruction_loss: -124.5065 kl_div: 31.6515, bce loss: 90.6098
430, reconstruction_loss: -120.6968 kl_div: 31.3276, bce loss: 90.8089
431, reconstruction_loss: -124.7196 kl_div: 31.4040, bce loss: 90.8101
432, reconstruction_loss: -124.6761 kl_div: 32.4931, bce loss: 90.6723
433, reconstruction_loss: -124.6414 kl_div: 32.2634, bce loss: 90.6366
434, reconstruction_loss: -122.7778 kl_div: 31.6500, bce loss: 90.4721
435, reconstruction_loss: -125.5962 kl_div: 31.6968, bce loss: 90.1769
436, reconstruction_loss: -120.2939 kl_div: 31.7852, bce loss: 89.6014
437, reconstruction_loss: -122.6750 kl_div: 33.7173, bce loss: 89.8820
438, reconstruction_loss: -123.5411 kl_div: 33.6079, bce loss: 90.5866
439, reconstruction_loss: -124.0022 kl_div: 31.5917, bce loss: 90.6214
440, reconstruction_loss: -119.9076 kl_div: 30.6627, bce loss: 90.6760
441, reconstruction_loss: -123.8944 kl_div: 31.9548, bce loss: 90.6360
442, reconstruction_loss: -125.2420 kl_div: 31.8048, bce loss: 90.5898
443, reconstruction_loss: -123.2228 kl_div: 30.7585, bce loss: 90.2700
444, reconstruction_loss: -125.0338 kl_div: 30.0058, bce loss: 89.9266
445, reconstruction_loss: -115.3416 kl_div: 30.9940, bce loss: 90.1205
446, reconstruction_loss: -127.7160 kl_div: 37.5340, bce loss: 90.0198
447, reconstruction_loss: -127.0342 kl_div: 39.7524, bce loss: 90.4647
448, reconstruction_loss: -126.3009 kl_div: 37.7429, bce loss: 90.6071
449, reconstruction_loss: -122.0579 kl_div: 34.8398, bce loss: 90.6994
450, reconstruction_loss: -119.4669 kl_div: 33.1925, bce loss: 90.3212
451, reconstruction_loss: -121.8542 kl_div: 33.6744, bce loss: 89.4788
452, reconstruction_loss: -123.0715 kl_div: 34.1028, bce loss: 89.4929
453, reconstruction_loss: -108.6969 kl_div: 33.2551, bce loss: 90.1005
454, reconstruction_loss: -125.5076 kl_div: 37.2325, bce loss: 90.3791
455, reconstruction_loss: -123.8223 kl_div: 38.0459, bce loss: 90.7527
456, reconstruction_loss: -121.9043 kl_div: 36.1032, bce loss: 90.5997
457, reconstruction_loss: -125.2700 kl_div: 33.9556, bce loss: 90.3271
458, reconstruction_loss: -123.1262 kl_div: 32.2740, bce loss: 90.1919
459, reconstruction_loss: -121.5311 kl_div: 31.2465, bce loss: 89.9412
460, reconstruction_loss: -117.2133 kl_div: 31.6493, bce loss: 89.7193
461, reconstruction_loss: -114.1328 kl_div: 33.0854, bce loss: 89.9729
462, reconstruction_loss: -115.5322 kl_div: 34.0403, bce loss: 90.4277
463, reconstruction_loss: -122.5898 kl_div: 33.3571, bce loss: 90.5489
464, reconstruction_loss: -121.0283 kl_div: 32.3678, bce loss: 90.2885
465, reconstruction_loss: -121.7527 kl_div: 31.8107, bce loss: 90.1476
466, reconstruction_loss: -119.9670 kl_div: 32.4552, bce loss: 90.2491
467, reconstruction_loss: -22.8454 kl_div: 33.3795, bce loss: 90.6211
468, reconstruction_loss: -106.3052 kl_div: 41.1188, bce loss: 90.6600
469, reconstruction_loss: -104.9602 kl_div: 51.3923, bce loss: 89.5807
470, reconstruction_loss: -113.1973 kl_div: 54.1047, bce loss: 87.9761
471, reconstruction_loss: -109.3005 kl_div: 54.1442, bce loss: 87.5035
472, reconstruction_loss: -99.5231 kl_div: 52.8705, bce loss: 89.5738
473, reconstruction_loss: -118.3723 kl_div: 50.7915, bce loss: 89.3564
474, reconstruction_loss: -117.8187 kl_div: 48.7864, bce loss: 89.3876
475, reconstruction_loss: -113.2342 kl_div: 47.3515, bce loss: 89.5915
476, reconstruction_loss: -113.1260 kl_div: 46.6339, bce loss: 89.4929
477, reconstruction_loss: -114.4608 kl_div: 46.1199, bce loss: 89.8132
478, reconstruction_loss: -113.2892 kl_div: 46.0723, bce loss: 89.9594
479, reconstruction_loss: -112.5024 kl_div: 46.1420, bce loss: 89.8508
480, reconstruction_loss: -114.8535 kl_div: 45.9775, bce loss: 89.5389
481, reconstruction_loss: -114.0704 kl_div: 45.7997, bce loss: 89.6697
482, reconstruction_loss: -117.1849 kl_div: 45.0396, bce loss: 89.7027
483, reconstruction_loss: -118.9857 kl_div: 44.2760, bce loss: 89.8265
484, reconstruction_loss: -117.3650 kl_div: 42.9343, bce loss: 89.7391
485, reconstruction_loss: -120.2511 kl_div: 41.6222, bce loss: 89.5779
486, reconstruction_loss: -117.8228 kl_div: 40.9066, bce loss: 89.5926
487, reconstruction_loss: -118.1712 kl_div: 40.3197, bce loss: 89.9856
488, reconstruction_loss: -120.9633 kl_div: 39.4223, bce loss: 89.9570
489, reconstruction_loss: -119.1018 kl_div: 38.5870, bce loss: 89.8766
490, reconstruction_loss: -121.7732 kl_div: 38.3463, bce loss: 89.6711
491, reconstruction_loss: -121.1540 kl_div: 37.9594, bce loss: 89.4114
492, reconstruction_loss: -122.9264 kl_div: 37.6522, bce loss: 89.4166
493, reconstruction_loss: -119.5659 kl_div: 37.5715, bce loss: 89.6284
494, reconstruction_loss: -118.6447 kl_div: 37.5802, bce loss: 89.7907
495, reconstruction_loss: -121.1227 kl_div: 37.7596, bce loss: 89.9078
496, reconstruction_loss: -118.2807 kl_div: 37.7684, bce loss: 89.1816
497, reconstruction_loss: -114.5696 kl_div: 37.7915, bce loss: 89.6470
498, reconstruction_loss: -120.1635 kl_div: 38.2067, bce loss: 90.1493
499, reconstruction_loss: -119.6984 kl_div: 38.0825, bce loss: 90.4374
